dt,switch,src,dst,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps
9966,1,10.0.0.1,10.0.0.7,59972,63930152,133,252000000,1.33E+11,2,1931,13532,14425112,451,0,UDP,4,203398535,4043,10289,0,10289
11365,1,10.0.0.2,10.0.0.8,63336,67516176,140,741000000,1.41E+11,3,1790,13529,14421914,450,0,UDP,1,3733,1492,0,0,0
9966,1,10.0.0.1,10.0.0.7,59972,63930152,133,252000000,1.33E+11,2,1931,13532,14425112,451,0,UDP,4,3539,3199,0,0,0
9966,1,10.0.0.1,10.0.0.7,59972,63930152,133,252000000,1.33E+11,2,1931,13532,14425112,451,0,UDP,2,3413,3539,0,0,0
9966,1,10.0.0.1,10.0.0.7,59972,63930152,133,252000000,1.33E+11,2,1931,13532,14425112,451,0,UDP,2,3941,196044194,0,6459,6459
9966,1,10.0.0.1,10.0.0.7,59972,63930152,133,252000000,1.33E+11,2,1931,13532,14425112,451,0,UDP,3,196046365,3684,6459,0,6459
9966,1,10.0.0.1,10.0.0.7,59972,63930152,133,252000000,1.33E+11,2,1931,13532,14425112,451,0,UDP,1,4055,139346540,0,6451,6451
9966,1,10.0.0.1,10.0.0.7,59972,63930152,133,252000000,1.33E+11,2,1931,13532,14425112,451,0,UDP,4,203398465,3973,10289,0,10289
9966,1,10.0.0.1,10.0.0.7,59972,63930152,133,252000000,1.33E+11,2,1931,13532,14425112,451,0,UDP,4,3684,196046365,0,6459,6459
9966,1,10.0.0.1,10.0.0.7,59972,63930152,133,252000000,1.33E+11,2,1931,13532,14425112,451,0,UDP,1,3649,1332,0,0,0
9966,1,10.0.0.1,10.0.0.7,59972,63930152,133,252000000,1.33E+11,2,1931,13532,14425112,451,0,UDP,2,3444,1242,0,0,0
9966,1,10.0.0.1,10.0.0.7,59972,63930152,133,252000000,1.33E+11,2,1931,13532,14425112,451,0,UDP,1,3719,1156,0,0,0
9966,1,10.0.0.1,10.0.0.7,59972,63930152,133,252000000,1.33E+11,2,1931,13532,14425112,451,0,UDP,1,3579,1402,0,0,0
9966,1,10.0.0.1,10.0.0.7,59972,63930152,133,252000000,1.33E+11,2,1931,13532,14425112,451,0,UDP,2,3719,1172,0,0,0
9966,1,10.0.0.1,10.0.0.7,59972,63930152,133,252000000,1.33E+11,2,1931,13532,14425112,451,0,UDP,2,3343,3539,0,0,0
9966,1,10.0.0.1,10.0.0.7,59972,63930152,133,252000000,1.33E+11,2,1931,13532,14425112,451,0,UDP,3,3413,3539,0,0,0
11545,1,10.0.0.1,10.0.0.8,99327,105882582,220,728000000,2.21E+11,3,1943,13651,14551966,455,0,UDP,3,4463,304850503,0,7555,7555
11545,1,10.0.0.1,10.0.0.8,99327,105882582,220,728000000,2.21E+11,3,1943,13651,14551966,455,0,UDP,2,4173,231937032,0,2564,2564
11545,1,10.0.0.1,10.0.0.8,99327,105882582,220,728000000,2.21E+11,3,1943,13651,14551966,455,0,UDP,1,3570,1492,0,0,0
9966,1,10.0.0.1,10.0.0.7,59972,63930152,133,252000000,1.33E+11,2,1931,13532,14425112,451,0,UDP,1,3759,1332,0,0,0
9966,1,10.0.0.1,10.0.0.7,59972,63930152,133,252000000,1.33E+11,2,1931,13532,14425112,451,0,UDP,2,3579,1242,0,0,0
11365,1,10.0.0.1,10.0.0.8,18306,19514196,40,713000000,40713000000,3,1790,13529,14421914,450,0,UDP,1,3753,1242,0,0,0
9966,1,10.0.0.1,10.0.0.7,59972,63930152,133,252000000,1.33E+11,2,1931,13532,14425112,451,0,UDP,1,3599,1332,0,0,0
9966,1,10.0.0.1,10.0.0.7,59972,63930152,133,252000000,1.33E+11,2,1931,13532,14425112,451,0,UDP,2,3669,1492,0,0,0
9966,1,10.0.0.1,10.0.0.7,59972,63930152,133,252000000,1.33E+11,2,1931,13532,14425112,451,0,UDP,4,3539,3413,0,0,0
9966,1,10.0.0.1,10.0.0.7,59972,63930152,133,252000000,1.33E+11,2,1931,13532,14425112,451,0,UDP,1,3546,1402,0,0,0
9966,1,10.0.0.1,10.0.0.7,59972,63930152,133,252000000,1.33E+11,2,1931,13532,14425112,451,0,UDP,1,399441667,2054,16747,0,16747
9966,1,10.0.0.1,10.0.0.7,59972,63930152,133,252000000,1.33E+11,2,1931,13532,14425112,451,0,UDP,4,3539,3413,0,0,0
9966,1,10.0.0.1,10.0.0.7,59972,63930152,133,252000000,1.33E+11,2,1931,13532,14425112,451,0,UDP,3,196046295,3791,6459,0,6459
9966,1,10.0.0.1,10.0.0.7,59972,63930152,133,252000000,1.33E+11,2,1931,13532,14425112,451,0,UDP,1,3759,1402,0,0,0
9966,1,10.0.0.1,10.0.0.7,59972,63930152,133,252000000,1.33E+11,2,1931,13532,14425112,451,0,UDP,1,3669,1402,0,0,0
9966,1,10.0.0.1,10.0.0.7,59972,63930152,133,252000000,1.33E+11,2,1931,13532,14425112,451,0,UDP,3,64053167,3707,3837,0,3837
9966,1,10.0.0.1,10.0.0.7,59972,63930152,133,252000000,1.33E+11,2,1931,13532,14425112,451,0,UDP,2,3649,1172,0,0,0
9966,1,10.0.0.1,10.0.0.7,59972,63930152,133,252000000,1.33E+11,2,1931,13532,14425112,451,0,UDP,3,3199,3539,0,0,0
9966,1,10.0.0.1,10.0.0.7,59972,63930152,133,252000000,1.33E+11,2,1931,13532,14425112,451,0,UDP,2,3689,1402,0,0,0
9966,1,10.0.0.1,10.0.0.7,59972,63930152,133,252000000,1.33E+11,2,1931,13532,14425112,451,0,UDP,2,3649,1242,0,0,0
9966,1,10.0.0.1,10.0.0.7,59972,63930152,133,252000000,1.33E+11,2,1931,13532,14425112,451,0,UDP,4,3539,3413,0,0,0
9966,1,10.0.0.1,10.0.0.7,59972,63930152,133,252000000,1.33E+11,2,1931,13532,14425112,451,0,UDP,3,3413,3539,0,0,0
9936,1,10.0.0.1,10.0.0.7,46440,49505040,103,248000000,1.03E+11,2,1931,13526,14418716,450,0,UDP,2,3579,1172,0,0,0
9936,1,10.0.0.1,10.0.0.7,46440,49505040,103,248000000,1.03E+11,2,1931,13526,14418716,450,0,UDP,3,3959,164816371,0,10298,10298
9936,1,10.0.0.1,10.0.0.7,46440,49505040,103,248000000,1.03E+11,2,1931,13526,14418716,450,0,UDP,2,3413,3539,0,0,0
9936,1,10.0.0.1,10.0.0.7,46440,49505040,103,248000000,1.03E+11,2,1931,13526,14418716,450,0,UDP,3,49662055,3665,3839,0,3839
9936,1,10.0.0.1,10.0.0.7,46440,49505040,103,248000000,1.03E+11,2,1931,13526,14418716,450,0,UDP,4,3749,171824953,0,6452,6452
9936,1,10.0.0.1,10.0.0.7,46440,49505040,103,248000000,1.03E+11,2,1931,13526,14418716,450,0,UDP,3,171824953,3749,6451,0,6451
9936,1,10.0.0.1,10.0.0.7,46440,49505040,103,248000000,1.03E+11,2,1931,13526,14418716,450,0,UDP,2,3579,1172,0,0,0
9936,1,10.0.0.1,10.0.0.7,46440,49505040,103,248000000,1.03E+11,2,1931,13526,14418716,450,0,UDP,3,3343,3539,0,0,0
9936,1,10.0.0.1,10.0.0.7,46440,49505040,103,248000000,1.03E+11,2,1931,13526,14418716,450,0,UDP,4,3539,3413,0,0,0
9936,1,10.0.0.1,10.0.0.7,46440,49505040,103,248000000,1.03E+11,2,1931,13526,14418716,450,0,UDP,1,3669,1402,0,0,0
9936,1,10.0.0.1,10.0.0.7,46440,49505040,103,248000000,1.03E+11,2,1931,13526,14418716,450,0,UDP,1,3719,1156,0,0,0
9936,1,10.0.0.1,10.0.0.7,46440,49505040,103,248000000,1.03E+11,2,1931,13526,14418716,450,0,UDP,1,3579,1332,0,0,0
9936,1,10.0.0.1,10.0.0.7,46440,49505040,103,248000000,1.03E+11,2,1931,13526,14418716,450,0,UDP,4,3539,3343,0,0,0
9936,1,10.0.0.1,10.0.0.7,46440,49505040,103,248000000,1.03E+11,2,1931,13526,14418716,450,0,UDP,2,3899,171822852,0,6452,6452
9936,1,10.0.0.1,10.0.0.7,46440,49505040,103,248000000,1.03E+11,2,1931,13526,14418716,450,0,UDP,3,171824953,3572,6452,0,6452
9936,1,10.0.0.1,10.0.0.7,46440,49505040,103,248000000,1.03E+11,2,1931,13526,14418716,450,0,UDP,3,3539,3343,0,0,0
9936,1,10.0.0.1,10.0.0.7,46440,49505040,103,248000000,1.03E+11,2,1931,13526,14418716,450,0,UDP,2,3689,1332,0,0,0
9936,1,10.0.0.1,10.0.0.7,46440,49505040,103,248000000,1.03E+11,2,1931,13526,14418716,450,0,UDP,3,3199,3539,0,0,0
9936,1,10.0.0.1,10.0.0.7,46440,49505040,103,248000000,1.03E+11,2,1931,13526,14418716,450,0,UDP,1,3759,1332,0,0,0
9936,1,10.0.0.1,10.0.0.7,46440,49505040,103,248000000,1.03E+11,2,1931,13526,14418716,450,0,UDP,4,3572,171824953,0,6451,6451
9936,1,10.0.0.1,10.0.0.7,46440,49505040,103,248000000,1.03E+11,2,1931,13526,14418716,450,0,UDP,3,3413,3539,0,0,0
11365,1,10.0.0.1,10.0.0.8,18306,19514196,40,713000000,40713000000,3,1790,13529,14421914,450,0,UDP,1,3773,1492,0,0,0
9936,1,10.0.0.1,10.0.0.7,46440,49505040,103,248000000,1.03E+11,2,1931,13526,14418716,450,0,UDP,1,3775,49659778,0,3839,3839
9936,1,10.0.0.1,10.0.0.7,46440,49505040,103,248000000,1.03E+11,2,1931,13526,14418716,450,0,UDP,2,3444,1172,0,0,0
9936,1,10.0.0.1,10.0.0.7,46440,49505040,103,248000000,1.03E+11,2,1931,13526,14418716,450,0,UDP,4,3539,3199,0,0,0
9936,1,10.0.0.1,10.0.0.7,46440,49505040,103,248000000,1.03E+11,2,1931,13526,14418716,450,0,UDP,2,3649,1172,0,0,0
9936,1,10.0.0.1,10.0.0.7,46440,49505040,103,248000000,1.03E+11,2,1931,13526,14418716,450,0,UDP,1,336638161,1928,16751,0,16751
9936,1,10.0.0.1,10.0.0.7,46440,49505040,103,248000000,1.03E+11,2,1931,13526,14418716,450,0,UDP,4,3539,3413,0,0,0
9936,1,10.0.0.1,10.0.0.7,46440,49505040,103,248000000,1.03E+11,2,1931,13526,14418716,450,0,UDP,2,3599,1492,0,0,0
9936,1,10.0.0.1,10.0.0.7,46440,49505040,103,248000000,1.03E+11,2,1931,13526,14418716,450,0,UDP,3,3889,164814263,0,10298,10298
9936,1,10.0.0.1,10.0.0.7,46440,49505040,103,248000000,1.03E+11,2,1931,13526,14418716,450,0,UDP,1,3546,1402,0,0,0
9936,1,10.0.0.1,10.0.0.7,46440,49505040,103,248000000,1.03E+11,2,1931,13526,14418716,450,0,UDP,2,3649,1242,0,0,0
9936,1,10.0.0.1,10.0.0.7,46440,49505040,103,248000000,1.03E+11,2,1931,13526,14418716,450,0,UDP,1,3599,1332,0,0,0
9936,1,10.0.0.1,10.0.0.7,46440,49505040,103,248000000,1.03E+11,2,1931,13526,14418716,450,0,UDP,2,3343,3539,0,0,0
9936,1,10.0.0.1,10.0.0.7,46440,49505040,103,248000000,1.03E+11,2,1931,13526,14418716,450,0,UDP,1,3689,1332,0,0,0
9936,1,10.0.0.1,10.0.0.7,46440,49505040,103,248000000,1.03E+11,2,1931,13526,14418716,450,0,UDP,4,164814263,3889,10298,0,10298
9936,1,10.0.0.1,10.0.0.7,46440,49505040,103,248000000,1.03E+11,2,1931,13526,14418716,450,0,UDP,2,3719,1172,0,0,0
9936,1,10.0.0.1,10.0.0.7,46440,49505040,103,248000000,1.03E+11,2,1931,13526,14418716,450,0,UDP,3,3665,49662055,0,3839,3839
9936,1,10.0.0.1,10.0.0.7,46440,49505040,103,248000000,1.03E+11,2,1931,13526,14418716,450,0,UDP,4,164814263,3959,10298,0,10298
9936,1,10.0.0.1,10.0.0.7,46440,49505040,103,248000000,1.03E+11,2,1931,13526,14418716,450,0,UDP,1,3943,115153380,0,6459,6459
9936,1,10.0.0.1,10.0.0.7,46440,49505040,103,248000000,1.03E+11,2,1931,13526,14418716,450,0,UDP,1,3579,1402,0,0,0
10146,1,10.0.0.1,10.0.0.7,134983,143891878,313,266000000,3.13E+11,2,1931,7570,8069620,252,0,UDP,2,3759,1402,0,0,0
10146,1,10.0.0.1,10.0.0.7,134983,143891878,313,266000000,3.13E+11,2,1931,7570,8069620,252,0,UDP,4,4127,262354351,0,2566,2566
10146,1,10.0.0.1,10.0.0.7,134983,143891878,313,266000000,3.13E+11,2,1931,7570,8069620,252,0,UDP,1,635900509,2880,7236,0,7236
10146,1,10.0.0.1,10.0.0.7,134983,143891878,313,266000000,3.13E+11,2,1931,7570,8069620,252,0,UDP,2,3649,1242,0,0,0
10146,1,10.0.0.1,10.0.0.7,134983,143891878,313,266000000,3.13E+11,2,1931,7570,8069620,252,0,UDP,3,3413,3609,0,0,0
10146,1,10.0.0.1,10.0.0.7,134983,143891878,313,266000000,3.13E+11,2,1931,7570,8069620,252,0,UDP,3,3959,143928799,0,2108,2108
10146,1,10.0.0.1,10.0.0.7,134983,143891878,313,266000000,3.13E+11,2,1931,7570,8069620,252,0,UDP,4,373549391,4463,4670,0,4670
10086,1,10.0.0.1,10.0.0.7,113885,121401410,253,263000000,2.53E+11,2,1931,13538,14431508,451,0,UDP,1,3669,1402,0,0,0
10146,1,10.0.0.1,10.0.0.7,134983,143891878,313,266000000,3.13E+11,2,1931,7570,8069620,252,0,UDP,3,143928799,3959,2108,0,2108
10146,1,10.0.0.1,10.0.0.7,134983,143891878,313,266000000,3.13E+11,2,1931,7570,8069620,252,0,UDP,2,3444,1242,0,0,0
10086,1,10.0.0.1,10.0.0.7,113885,121401410,253,263000000,2.53E+11,2,1931,13538,14431508,451,0,UDP,2,3413,3539,0,0,0
10086,1,10.0.0.1,10.0.0.7,113885,121401410,253,263000000,2.53E+11,2,1931,13538,14431508,451,0,UDP,3,3413,3539,0,0,0
10086,1,10.0.0.1,10.0.0.7,113885,121401410,253,263000000,2.53E+11,2,1931,13538,14431508,451,0,UDP,4,3539,3413,0,0,0
10086,1,10.0.0.1,10.0.0.7,113885,121401410,253,263000000,2.53E+11,2,1931,13538,14431508,451,0,UDP,3,3413,3539,0,0,0
10086,1,10.0.0.1,10.0.0.7,113885,121401410,253,263000000,2.53E+11,2,1931,13538,14431508,451,0,UDP,2,3669,1492,0,0,0
10116,1,10.0.0.1,10.0.0.7,127413,135822258,283,264000000,2.83E+11,2,1931,13528,14420848,450,0,UDP,4,356036611,4379,6421,0,6421
10146,1,10.0.0.1,10.0.0.7,134983,143891878,313,266000000,3.13E+11,2,1931,7570,8069620,252,0,UDP,3,3199,3539,0,0,0
10116,1,10.0.0.1,10.0.0.7,127413,135822258,283,264000000,2.83E+11,2,1931,13528,14420848,450,0,UDP,4,3539,3199,0,0,0
9996,1,10.0.0.1,10.0.0.7,73504,78355264,163,255000000,1.63E+11,2,1931,13532,14425112,451,0,UDP,4,3726,213686405,0,4704,4704
10116,1,10.0.0.1,10.0.0.7,127413,135822258,283,264000000,2.83E+11,2,1931,13528,14420848,450,0,UDP,1,4181,220014552,0,2583,2583
10116,1,10.0.0.1,10.0.0.7,127413,135822258,283,264000000,2.83E+11,2,1931,13528,14420848,450,0,UDP,2,3759,1402,0,0,0
10116,1,10.0.0.1,10.0.0.7,127413,135822258,283,264000000,2.83E+11,2,1931,13528,14420848,450,0,UDP,1,3759,1402,0,0,0
10116,1,10.0.0.1,10.0.0.7,127413,135822258,283,264000000,2.83E+11,2,1931,13528,14420848,450,0,UDP,2,3413,3539,0,0,0
10116,1,10.0.0.1,10.0.0.7,127413,135822258,283,264000000,2.83E+11,2,1931,13528,14420848,450,0,UDP,3,252731397,4043,2589,0,2589
10146,1,10.0.0.1,10.0.0.7,134983,143891878,313,266000000,3.13E+11,2,1931,7570,8069620,252,0,UDP,3,4463,373549391,0,4670,4670
10116,1,10.0.0.1,10.0.0.7,127413,135822258,283,264000000,2.83E+11,2,1931,13528,14420848,450,0,UDP,1,3669,1402,0,0,0
10146,1,10.0.0.1,10.0.0.7,134983,143891878,313,266000000,3.13E+11,2,1931,7570,8069620,252,0,UDP,1,4223,229621834,0,2561,2561
10116,1,10.0.0.1,10.0.0.7,127413,135822258,283,264000000,2.83E+11,2,1931,13528,14420848,450,0,UDP,1,4097,136020954,0,3838,3838
10116,1,10.0.0.1,10.0.0.7,127413,135822258,283,264000000,2.83E+11,2,1931,13528,14420848,450,0,UDP,3,4379,356036611,0,6421,6421
10116,1,10.0.0.1,10.0.0.7,127413,135822258,283,264000000,2.83E+11,2,1931,13528,14420848,450,0,UDP,2,3649,1242,0,0,0
10116,1,10.0.0.1,10.0.0.7,127413,135822258,283,264000000,2.83E+11,2,1931,13528,14420848,450,0,UDP,1,608764775,2712,9010,0,9010
10146,1,10.0.0.1,10.0.0.7,134983,143891878,313,266000000,3.13E+11,2,1931,7570,8069620,252,0,UDP,1,3759,1402,0,0,0
10146,1,10.0.0.1,10.0.0.7,134983,143891878,313,266000000,3.13E+11,2,1931,7570,8069620,252,0,UDP,2,3413,3539,0,0,0
10086,1,10.0.0.1,10.0.0.7,113885,121401410,253,263000000,2.53E+11,2,1931,13538,14431508,451,0,UDP,1,3546,1402,0,0,0
10116,1,10.0.0.1,10.0.0.7,127413,135822258,283,264000000,2.83E+11,2,1931,13528,14420848,450,0,UDP,2,3649,1242,0,0,0
10086,1,10.0.0.1,10.0.0.7,113885,121401410,253,263000000,2.53E+11,2,1931,13538,14431508,451,0,UDP,3,121630127,3875,3838,0,3838
10086,1,10.0.0.1,10.0.0.7,113885,121401410,253,263000000,2.53E+11,2,1931,13538,14431508,451,0,UDP,4,4001,243020957,0,2601,2601
10086,1,10.0.0.1,10.0.0.7,113885,121401410,253,263000000,2.53E+11,2,1931,13538,14431508,451,0,UDP,1,574973645,2586,9040,0,9040
10086,1,10.0.0.1,10.0.0.7,113885,121401410,253,263000000,2.53E+11,2,1931,13538,14431508,451,0,UDP,2,3649,1242,0,0,0
10086,1,10.0.0.1,10.0.0.7,113885,121401410,253,263000000,2.53E+11,2,1931,13538,14431508,451,0,UDP,3,4295,331955921,0,6439,6439
10086,1,10.0.0.1,10.0.0.7,113885,121401410,253,263000000,2.53E+11,2,1931,13538,14431508,451,0,UDP,1,3669,1402,0,0,0
10086,1,10.0.0.1,10.0.0.7,113885,121401410,253,263000000,2.53E+11,2,1931,13538,14431508,451,0,UDP,2,3413,3539,0,0,0
10086,1,10.0.0.1,10.0.0.7,113885,121401410,253,263000000,2.53E+11,2,1931,13538,14431508,451,0,UDP,4,3539,3413,0,0,0
10086,1,10.0.0.1,10.0.0.7,113885,121401410,253,263000000,2.53E+11,2,1931,13538,14431508,451,0,UDP,1,4139,210327036,0,2601,2601
10086,1,10.0.0.1,10.0.0.7,113885,121401410,253,263000000,2.53E+11,2,1931,13538,14431508,451,0,UDP,4,331954879,4295,6439,0,6439
10086,1,10.0.0.1,10.0.0.7,113885,121401410,253,263000000,2.53E+11,2,1931,13538,14431508,451,0,UDP,2,3649,1242,0,0,0
10086,1,10.0.0.1,10.0.0.7,113885,121401410,253,263000000,2.53E+11,2,1931,13538,14431508,451,0,UDP,4,3894,243020957,0,2601,2601
10086,1,10.0.0.1,10.0.0.7,113885,121401410,253,263000000,2.53E+11,2,1931,13538,14431508,451,0,UDP,1,4055,121627780,0,3838,3838
9996,1,10.0.0.1,10.0.0.7,73504,78355264,163,255000000,1.63E+11,2,1931,13532,14425112,451,0,UDP,1,3669,1402,0,0,0
9996,1,10.0.0.1,10.0.0.7,73504,78355264,163,255000000,1.63E+11,2,1931,13532,14425112,451,0,UDP,3,4085,241982745,0,10289,10289
9996,1,10.0.0.1,10.0.0.7,73504,78355264,163,255000000,1.63E+11,2,1931,13532,14425112,451,0,UDP,2,3649,1242,0,0,0
10086,1,10.0.0.1,10.0.0.7,113885,121401410,253,263000000,2.53E+11,2,1931,13538,14431508,451,0,UDP,1,3719,1156,0,0,0
10086,1,10.0.0.1,10.0.0.7,113885,121401410,253,263000000,2.53E+11,2,1931,13538,14431508,451,0,UDP,2,3759,1402,0,0,0
10086,1,10.0.0.1,10.0.0.7,113885,121401410,253,263000000,2.53E+11,2,1931,13538,14431508,451,0,UDP,1,3649,1402,0,0,0
10086,1,10.0.0.1,10.0.0.7,113885,121401410,253,263000000,2.53E+11,2,1931,13538,14431508,451,0,UDP,4,3539,3413,0,0,0
10086,1,10.0.0.1,10.0.0.7,113885,121401410,253,263000000,2.53E+11,2,1931,13538,14431508,451,0,UDP,3,3875,121630127,0,3838,3838
10086,1,10.0.0.1,10.0.0.7,113885,121401410,253,263000000,2.53E+11,2,1931,13538,14431508,451,0,UDP,4,3539,3199,0,0,0
10086,1,10.0.0.1,10.0.0.7,113885,121401410,253,263000000,2.53E+11,2,1931,13538,14431508,451,0,UDP,2,4221,243018786,0,2601,2601
10086,1,10.0.0.1,10.0.0.7,113885,121401410,253,263000000,2.53E+11,2,1931,13538,14431508,451,0,UDP,2,3444,1242,0,0,0
10086,1,10.0.0.1,10.0.0.7,113885,121401410,253,263000000,2.53E+11,2,1931,13538,14431508,451,0,UDP,3,4295,331954879,0,6439,6439
10086,1,10.0.0.1,10.0.0.7,113885,121401410,253,263000000,2.53E+11,2,1931,13538,14431508,451,0,UDP,1,3759,1402,0,0,0
10086,1,10.0.0.1,10.0.0.7,113885,121401410,253,263000000,2.53E+11,2,1931,13538,14431508,451,0,UDP,4,331955921,4295,6439,0,6439
10086,1,10.0.0.1,10.0.0.7,113885,121401410,253,263000000,2.53E+11,2,1931,13538,14431508,451,0,UDP,1,3759,1402,0,0,0
10086,1,10.0.0.1,10.0.0.7,113885,121401410,253,263000000,2.53E+11,2,1931,13538,14431508,451,0,UDP,1,3649,1402,0,0,0
10086,1,10.0.0.1,10.0.0.7,113885,121401410,253,263000000,2.53E+11,2,1931,13538,14431508,451,0,UDP,3,3199,3539,0,0,0
10086,1,10.0.0.1,10.0.0.7,113885,121401410,253,263000000,2.53E+11,2,1931,13538,14431508,451,0,UDP,2,3719,1242,0,0,0
10086,1,10.0.0.1,10.0.0.7,113885,121401410,253,263000000,2.53E+11,2,1931,13538,14431508,451,0,UDP,3,243020957,4001,2601,0,2601
10086,1,10.0.0.1,10.0.0.7,113885,121401410,253,263000000,2.53E+11,2,1931,13538,14431508,451,0,UDP,2,3649,1242,0,0,0
10056,1,10.0.0.1,10.0.0.7,100347,106969902,223,260000000,2.23E+11,2,1931,13308,14186328,443,0,UDP,3,4253,307807519,0,7259,7259
10086,1,10.0.0.1,10.0.0.7,113885,121401410,253,263000000,2.53E+11,2,1931,13538,14431508,451,0,UDP,3,243020957,3894,2601,0,2601
10056,1,10.0.0.1,10.0.0.7,100347,106969902,223,260000000,2.23E+11,2,1931,13308,14186328,443,0,UDP,1,3759,1402,0,0,0
10056,1,10.0.0.1,10.0.0.7,100347,106969902,223,260000000,2.23E+11,2,1931,13308,14186328,443,0,UDP,1,4139,200572874,0,3421,3421
10056,1,10.0.0.1,10.0.0.7,100347,106969902,223,260000000,2.23E+11,2,1931,13308,14186328,443,0,UDP,4,307807519,4253,7259,0,7259
10056,1,10.0.0.1,10.0.0.7,100347,106969902,223,260000000,2.23E+11,2,1931,13308,14186328,443,0,UDP,1,3719,1156,0,0,0
10056,1,10.0.0.1,10.0.0.7,100347,106969902,223,260000000,2.23E+11,2,1931,13308,14186328,443,0,UDP,2,3719,1242,0,0,0
10056,1,10.0.0.1,10.0.0.7,100347,106969902,223,260000000,2.23E+11,2,1931,13308,14186328,443,0,UDP,4,3852,233265711,0,2600,2600
10056,1,10.0.0.1,10.0.0.7,100347,106969902,223,260000000,2.23E+11,2,1931,13308,14186328,443,0,UDP,2,3649,1242,0,0,0
10056,1,10.0.0.1,10.0.0.7,100347,106969902,223,260000000,2.23E+11,2,1931,13308,14186328,443,0,UDP,1,3669,1402,0,0,0
10056,1,10.0.0.1,10.0.0.7,100347,106969902,223,260000000,2.23E+11,2,1931,13308,14186328,443,0,UDP,3,3539,3413,0,0,0
10056,1,10.0.0.1,10.0.0.7,100347,106969902,223,260000000,2.23E+11,2,1931,13308,14186328,443,0,UDP,1,4013,107232474,0,3838,3838
10056,1,10.0.0.1,10.0.0.7,100347,106969902,223,260000000,2.23E+11,2,1931,13308,14186328,443,0,UDP,3,3199,3539,0,0,0
10056,1,10.0.0.1,10.0.0.7,100347,106969902,223,260000000,2.23E+11,2,1931,13308,14186328,443,0,UDP,4,307807519,4253,7259,0,7259
10056,1,10.0.0.1,10.0.0.7,100347,106969902,223,260000000,2.23E+11,2,1931,13308,14186328,443,0,UDP,1,3669,1402,0,0,0
10056,1,10.0.0.1,10.0.0.7,100347,106969902,223,260000000,2.23E+11,2,1931,13308,14186328,443,0,UDP,1,541069997,2502,9860,0,9860
10056,1,10.0.0.1,10.0.0.7,100347,106969902,223,260000000,2.23E+11,2,1931,13308,14186328,443,0,UDP,2,3649,1242,0,0,0
10056,1,10.0.0.1,10.0.0.7,100347,106969902,223,260000000,2.23E+11,2,1931,13308,14186328,443,0,UDP,2,3649,1242,0,0,0
10056,1,10.0.0.1,10.0.0.7,100347,106969902,223,260000000,2.23E+11,2,1931,13308,14186328,443,0,UDP,4,3539,3413,0,0,0
10056,1,10.0.0.1,10.0.0.7,100347,106969902,223,260000000,2.23E+11,2,1931,13308,14186328,443,0,UDP,2,3444,1242,0,0,0
10116,1,10.0.0.1,10.0.0.7,127413,135822258,283,264000000,2.83E+11,2,1931,13528,14420848,450,0,UDP,3,4379,356036611,0,6421,6421
10116,1,10.0.0.1,10.0.0.7,127413,135822258,283,264000000,2.83E+11,2,1931,13528,14420848,450,0,UDP,1,3719,1156,0,0,0
10056,1,10.0.0.1,10.0.0.7,100347,106969902,223,260000000,2.23E+11,2,1931,13308,14186328,443,0,UDP,2,4179,233262498,0,2600,2600
10056,1,10.0.0.1,10.0.0.7,100347,106969902,223,260000000,2.23E+11,2,1931,13308,14186328,443,0,UDP,3,233264669,3852,2600,0,2600
10056,1,10.0.0.1,10.0.0.7,100347,106969902,223,260000000,2.23E+11,2,1931,13308,14186328,443,0,UDP,3,3413,3539,0,0,0
10056,1,10.0.0.1,10.0.0.7,100347,106969902,223,260000000,2.23E+11,2,1931,13308,14186328,443,0,UDP,2,3669,1492,0,0,0
10056,1,10.0.0.1,10.0.0.7,100347,106969902,223,260000000,2.23E+11,2,1931,13308,14186328,443,0,UDP,2,3759,1402,0,0,0
10056,1,10.0.0.1,10.0.0.7,100347,106969902,223,260000000,2.23E+11,2,1931,13308,14186328,443,0,UDP,2,3649,1242,0,0,0
10056,1,10.0.0.1,10.0.0.7,100347,106969902,223,260000000,2.23E+11,2,1931,13308,14186328,443,0,UDP,4,3539,3413,0,0,0
10056,1,10.0.0.1,10.0.0.7,100347,106969902,223,260000000,2.23E+11,2,1931,13308,14186328,443,0,UDP,3,3833,107235887,0,3838,3838
10056,1,10.0.0.1,10.0.0.7,100347,106969902,223,260000000,2.23E+11,2,1931,13308,14186328,443,0,UDP,1,3759,1402,0,0,0
10056,1,10.0.0.1,10.0.0.7,100347,106969902,223,260000000,2.23E+11,2,1931,13308,14186328,443,0,UDP,2,3413,3539,0,0,0
10056,1,10.0.0.1,10.0.0.7,100347,106969902,223,260000000,2.23E+11,2,1931,13308,14186328,443,0,UDP,4,3959,233265711,0,2600,2600
10056,1,10.0.0.1,10.0.0.7,100347,106969902,223,260000000,2.23E+11,2,1931,13308,14186328,443,0,UDP,3,3413,3539,0,0,0
10056,1,10.0.0.1,10.0.0.7,100347,106969902,223,260000000,2.23E+11,2,1931,13308,14186328,443,0,UDP,3,107234821,3833,3838,0,3838
